CustomerID,Age,Gender,City,TenureMonths,PlanType,MonthlyCharges,InternetSpeedMbps,SupportTickets,PaymentDelayDays,ContractType,Churn
101269,39,Male,Pune,90,Basic,549.75,100,0,15,Annual,0
101270,47,Male,Kolkata,100,Standard,2611.41,200,1,4,Monthly,1
101271,22,Male,Chennai,20,Standard,3563.55,500,2,2,Biannual,0
101272,64,Male,Hyderabad,54,Basic,336.14,500,3,8,Annual,0
101273,39,Male,Hyderabad,85,Basic,1475.75,1000,3,25,Monthly,1
101274,63,Female,Bengaluru,50,Standard,1154.76,1000,1,12,Monthly,0
101275,67,Male,Chennai,91,Standard,3506.59,500,1,27,Biannual,1
101276,25,Male,Pune,25,Family,3441.82,100,1,0,Monthly,1
101277,38,Female,Mumbai,43,Family,2969.76,1000,2,7,Monthly,0
101278,38,Female,Kolkata,106,Basic,2304.82,500,5,17,Annual,0
101279,38,Male,Delhi,76,Standard,2010.28,1000,0,8,Annual,1
101280,64,Female,Hyderabad,49,Standard,2797.01,1000,3,14,Biannual,0
101281,32,Female,Hyderabad,72,Family,1150.97,500,0,21,Monthly,0
101282,20,Male,Chennai,35,Basic,3327.38,500,3,26,Monthly,0
101283,65,Female,Hyderabad,61,Basic,2616.91,1000,0,27,Annual,1
101284,26,Male,Chennai,62,Basic,2924.37,50,3,27,Monthly,0
101285,25,Female,Bengaluru,58,Premium,741.8,200,3,0,Monthly,0
101286,40,Male,Chennai,21,Basic,2014.99,1000,2,2,Annual,0
101287,56,Female,Hyderabad,62,Basic,758.23,100,2,11,Annual,0
101288,31,Female,Kolkata,29,Family,1289.2,500,3,21,Annual,1
101289,31,Male,Kolkata,115,Family,3250.12,500,4,5,Monthly,0
101290,42,Male,Hyderabad,81,Premium,2576.87,1000,3,19,Monthly,0
101291,32,Female,Pune,52,Premium,993.79,1000,4,6,Monthly,0
101292,34,Female,Delhi,32,Family,1600.15,1000,3,14,Monthly,0
101293,24,Male,Pune,87,Family,1170.25,500,3,6,Monthly,0
101294,46,Female,Pune,54,Standard,2319.14,200,3,8,Monthly,0
101295,68,Female,Pune,26,Standard,2536.39,200,3,21,Monthly,1
101296,56,Female,Bengaluru,92,Standard,3247.37,50,0,5,Monthly,0
101297,74,Male,Chennai,3,Standard,352.89,50,2,28,Biannual,0
101298,22,Female,Pune,23,Premium,2330.55,500,0,2,Monthly,0
101299,65,Female,Bengaluru,20,Premium,1822.35,1000,2,11,Annual,0
101300,64,Male,Chennai,106,Basic,1516.82,100,2,2,Monthly,0
101301,57,Male,Delhi,65,Standard,2927.04,100,0,18,Annual,0
101302,74,Female,Hyderabad,110,Basic,3606.64,200,3,12,Biannual,0
101303,60,Male,Chennai,117,Basic,2044.9,200,0,14,Annual,0
101304,21,Female,Kolkata,4,Family,3642.11,100,1,3,Annual,0
101305,37,Male,Chennai,58,Basic,2646.58,500,1,10,Monthly,0
101306,29,Male,Bengaluru,3,Standard,1868.89,50,0,5,Annual,0
101307,48,Female,Hyderabad,20,Standard,2672.15,500,1,15,Monthly,0
101308,54,Male,Delhi,75,Family,1299.75,50,0,0,Monthly,1
101309,34,Other,Mumbai,58,Family,225.76,500,5,7,Biannual,0
101310,20,Male,Chennai,75,Basic,755.3,500,0,4,Monthly,0
101311,28,Female,Hyderabad,57,Basic,2339.59,1000,2,16,Monthly,0
101312,26,Male,Delhi,90,Premium,2697.94,100,3,15,Monthly,0
101313,63,Female,Hyderabad,108,Premium,2830.94,100,5,6,Annual,0
101314,58,Male,Mumbai,20,Basic,2521.18,500,1,25,Monthly,0
101315,20,Other,Hyderabad,4,Basic,1261.53,200,4,20,Annual,0
101316,61,Male,Delhi,92,Family,2413.8,50,4,5,Annual,0
101317,49,Male,Chennai,71,Premium,749.39,200,1,18,Monthly,0
101318,23,Male,Hyderabad,74,Basic,1851.96,200,3,5,Biannual,0
101319,24,Male,Mumbai,58,Family,2106.55,500,2,16,Annual,0
101320,26,Male,Bengaluru,15,Family,1002.73,500,3,10,Annual,0
101321,50,Male,Chennai,113,Standard,3625.06,500,3,18,Monthly,1
101322,57,Female,Hyderabad,120,Basic,3164.03,100,1,6,Annual,1
101323,37,Female,Chennai,107,Basic,2949.84,1000,2,22,Monthly,0
101324,57,Female,Bengaluru,90,Basic,3204.82,50,4,29,Monthly,0
101325,42,Male,Hyderabad,56,Standard,3521.74,100,3,4,Monthly,0
101326,61,Male,Pune,58,Family,1789.14,1000,0,23,Monthly,0
101327,55,Female,Mumbai,76,Basic,3506.23,200,1,16,Biannual,0
101328,39,Male,Bengaluru,97,Standard,1889.44,1000,1,15,Biannual,0
101329,66,Female,Bengaluru,81,Basic,1083.54,200,2,10,Biannual,0
101330,72,Female,Chennai,72,Standard,3702.31,1000,6,9,Monthly,0
101331,70,Female,Mumbai,39,Basic,1607.89,50,2,20,Monthly,0
101332,51,Female,Hyderabad,102,Standard,1076.85,1000,3,17,Annual,0
101333,47,Male,Bengaluru,62,Standard,450.93,1000,4,12,Monthly,0
101334,28,Female,Hyderabad,48,Family,2763.59,200,3,14,Monthly,0
101335,74,Male,Delhi,16,Basic,2090.69,1000,0,20,Annual,0
101336,37,Female,Pune,117,Standard,2855.8,500,1,14,Monthly,0
101337,43,Female,Mumbai,95,Standard,3336.54,50,5,6,Annual,0
101338,39,Male,Pune,61,Basic,3714.96,100,1,28,Annual,0
101339,45,Female,Pune,35,Premium,1894.72,50,3,28,Biannual,0
101340,38,Female,Bengaluru,64,Premium,2407.44,500,2,15,Monthly,0
101341,64,Male,Mumbai,10,Basic,3290.84,200,2,16,Monthly,0
101342,41,Female,Delhi,114,Standard,3939.44,200,1,4,Annual,0
101343,21,Female,Kolkata,68,Family,1682.82,50,1,5,Biannual,0
101344,44,Female,Delhi,89,Standard,1303.73,100,2,29,Biannual,0
101345,59,Male,Pune,43,Basic,2503.93,500,5,26,Monthly,0
101346,40,Male,Delhi,97,Basic,1069.26,1000,2,13,Annual,0
101347,56,Male,Kolkata,51,Standard,2642.25,1000,0,12,Monthly,0
101348,47,Male,Pune,24,Standard,1235.21,500,3,9,Monthly,0
101349,44,Male,Kolkata,107,Standard,1628.5,1000,1,6,Monthly,0
101350,48,Male,Mumbai,4,Basic,743.09,1000,3,24,Monthly,0
101351,39,Female,Pune,97,Family,3313.92,100,1,12,Annual,0
101352,27,Male,Pune,114,Standard,2280.39,100,1,10,Biannual,0
101353,45,Male,Pune,48,Standard,2451.9,100,1,19,Monthly,0
101354,20,Male,Delhi,115,Family,3994.07,500,4,21,Biannual,0
101355,57,Female,Pune,83,Family,3971.93,50,3,28,Annual,0
101356,41,Male,Pune,104,Premium,210.73,500,3,17,Biannual,0
101357,72,Female,Bengaluru,4,Standard,1445.02,1000,1,2,Annual,0
101358,29,Male,Delhi,118,Standard,1236.55,100,2,19,Monthly,0
101359,53,Female,Pune,20,Family,2022.92,50,2,29,Monthly,1
101360,64,Male,Kolkata,108,Premium,2805.47,100,0,24,Monthly,1
101361,36,Female,Hyderabad,44,Standard,2812.79,100,2,4,Biannual,1
101362,49,Female,Hyderabad,89,Family,3420.9,100,2,1,Annual,0
101363,50,Male,Delhi,66,Standard,3234.36,1000,3,5,Annual,0
101364,33,Female,Hyderabad,42,Basic,290.46,50,3,14,Monthly,0
101365,62,Male,Mumbai,80,Basic,2676.38,200,1,7,Monthly,1
101366,60,Male,Kolkata,72,Premium,2478.14,500,1,0,Monthly,0
101367,54,Female,Bengaluru,93,Premium,2639.72,100,1,21,Monthly,0
101368,48,Male,Pune,8,Standard,1186.78,500,5,0,Annual,0
101369,33,Male,Chennai,47,Standard,510.02,500,2,7,Monthly,0
101370,33,Female,Mumbai,68,Basic,1097.74,100,3,18,Monthly,0
101371,29,Male,Delhi,12,Standard,647.5,200,4,0,Annual,1
101372,27,Male,Kolkata,9,Basic,1990.39,500,0,9,Annual,0
101373,53,Female,Mumbai,94,Basic,2941.51,1000,2,22,Annual,0
101374,34,Female,Kolkata,85,Premium,2382.3,1000,1,27,Biannual,0
101375,67,Male,Hyderabad,56,Basic,398.84,100,3,16,Annual,0
101376,50,Female,Bengaluru,20,Basic,2541.95,50,3,3,Monthly,0
101377,30,Female,Chennai,61,Premium,3666.54,1000,4,1,Annual,0
101378,32,Male,Mumbai,99,Basic,380.69,1000,2,6,Annual,0
101379,29,Male,Pune,87,Basic,1910.5,100,1,0,Annual,0
101380,47,Female,Delhi,15,Standard,2254.26,50,3,19,Annual,0
101381,53,Male,Hyderabad,34,Premium,1699.27,1000,1,26,Monthly,1
101382,36,Male,Hyderabad,76,Standard,2916.64,500,2,6,Annual,0
101383,34,Female,Hyderabad,92,Basic,2772.56,100,4,27,Annual,0
101384,63,Female,Bengaluru,34,Standard,2914.24,1000,2,9,Monthly,0
101385,39,Female,Bengaluru,23,Premium,3587.35,1000,4,7,Biannual,0
101386,74,Other,Bengaluru,46,Standard,2861.89,50,2,21,Biannual,1
101387,69,Female,Pune,85,Basic,399.15,100,2,8,Annual,0
101388,43,Female,Mumbai,45,Family,1333.8,50,2,24,Monthly,0
101389,52,Male,Bengaluru,24,Standard,3531.76,50,4,18,Annual,0
101390,70,Female,Hyderabad,79,Family,3152.42,500,1,3,Annual,0
101391,28,Male,Bengaluru,119,Basic,720.16,500,1,20,Biannual,1
101392,45,Male,Pune,103,Basic,3974.21,1000,4,8,Monthly,0
101393,71,Male,Kolkata,119,Basic,2882.15,500,5,10,Monthly,1
101394,35,Male,Mumbai,101,Basic,3040.14,50,3,16,Monthly,0
101395,25,Male,Bengaluru,74,Standard,2140.02,50,2,20,Monthly,0
101396,40,Female,Pune,12,Family,2308.82,200,2,3,Biannual,0
101397,56,Female,Kolkata,64,Standard,3133.59,200,0,16,Monthly,0
101398,65,Male,Delhi,12,Premium,1909.32,1000,1,26,Annual,0
101399,45,Female,Hyderabad,98,Standard,818.23,50,2,2,Annual,0
101400,21,Female,Kolkata,71,Basic,2241.06,1000,4,28,Biannual,0
101401,31,Female,Delhi,80,Premium,2141.83,500,4,9,Annual,0
101402,27,Female,Mumbai,65,Premium,1219.02,50,3,28,Monthly,0
101403,43,Female,Bengaluru,88,Basic,291.78,500,2,18,Monthly,0
101404,32,Female,Hyderabad,94,Family,3621.29,100,1,18,Biannual,0
101405,31,Male,Bengaluru,46,Basic,3628.95,50,5,15,Monthly,0
101406,59,Female,Delhi,79,Premium,2201.73,500,1,25,Biannual,1
101407,26,Male,Delhi,37,Standard,1200.05,50,1,27,Annual,0
101408,58,Male,Pune,56,Standard,3503.13,500,4,12,Monthly,0
101409,56,Female,Chennai,37,Family,1948.91,50,1,24,Monthly,0
101410,38,Female,Delhi,70,Family,3406.28,100,2,1,Monthly,0
101411,48,Male,Mumbai,111,Premium,2268.39,200,4,0,Monthly,0
101412,57,Female,Delhi,58,Basic,1496.05,200,5,28,Annual,0
101413,38,Female,Bengaluru,7,Basic,3939.14,50,0,21,Biannual,1
101414,58,Female,Mumbai,85,Premium,882.07,200,1,23,Biannual,0
101415,34,Female,Bengaluru,53,Basic,1214.75,1000,1,9,Annual,0
101416,50,Male,Hyderabad,4,Standard,1799.94,200,2,17,Monthly,0
101417,43,Male,Delhi,105,Premium,2521.68,1000,1,20,Monthly,0
101418,21,Male,Mumbai,116,Standard,1053.26,100,2,18,Annual,0
101419,39,Male,Bengaluru,63,Premium,2596.18,1000,1,7,Monthly,0
101420,23,Female,Kolkata,56,Standard,3765.19,100,2,16,Biannual,0
101421,73,Male,Hyderabad,46,Premium,2728.21,1000,3,18,Annual,1
101422,51,Male,Mumbai,107,Premium,3211.36,100,0,3,Annual,1
101423,26,Female,Hyderabad,51,Standard,3627.07,50,3,15,Annual,1
101424,47,Other,Hyderabad,32,Basic,2231.63,1000,3,11,Annual,0
101425,31,Other,Chennai,28,Standard,2284.67,50,1,11,Annual,0
101426,65,Male,Bengaluru,33,Basic,227.43,100,3,5,Monthly,1
101427,74,Male,Kolkata,21,Standard,2475.39,1000,0,19,Annual,0
101428,64,Female,Hyderabad,12,Standard,2994.09,200,1,17,Biannual,1
101429,66,Female,Pune,38,Basic,3995.02,500,1,12,Monthly,0
101430,57,Male,Mumbai,104,Premium,2073.45,100,0,17,Annual,0
101431,61,Female,Hyderabad,8,Family,3899.06,500,1,22,Monthly,0
101432,66,Male,Kolkata,84,Basic,928.6,200,0,13,Annual,0
101433,56,Female,Bengaluru,42,Premium,3886.84,50,0,22,Biannual,0
101434,47,Male,Mumbai,72,Basic,2852.98,1000,2,0,Monthly,1
101435,51,Male,Delhi,37,Basic,3257.11,500,4,25,Monthly,0
101436,30,Male,Bengaluru,118,Basic,2225.91,1000,2,8,Annual,0
101437,58,Male,Delhi,7,Basic,1692.09,200,2,26,Annual,0
101438,74,Male,Chennai,5,Premium,3580.57,500,2,29,Monthly,0
101439,29,Male,Kolkata,44,Premium,2209.89,50,1,4,Annual,0
101440,19,Female,Mumbai,84,Standard,1476.31,500,5,22,Annual,0
101441,39,Male,Delhi,1,Basic,3548.1,100,3,17,Annual,0
101442,45,Female,Pune,37,Basic,2216.81,200,4,15,Monthly,0
101443,59,Female,Delhi,60,Standard,1244.09,100,3,1,Monthly,0
101444,46,Female,Kolkata,108,Basic,1319.11,200,1,22,Annual,1
101445,51,Female,Pune,98,Basic,1657.79,200,1,10,Monthly,0
101446,19,Female,Hyderabad,1,Basic,3173.19,500,1,1,Monthly,0
101447,30,Female,Bengaluru,97,Standard,313.2,100,1,27,Annual,0
101448,43,Male,Bengaluru,50,Standard,3719.92,100,2,21,Annual,0
101449,24,Female,Bengaluru,24,Standard,2000.16,200,3,9,Annual,0
101450,65,Female,Delhi,68,Standard,2359.23,100,2,8,Biannual,0
101451,53,Male,Bengaluru,28,Standard,943.47,500,3,26,Annual,0
101452,28,Male,Mumbai,75,Basic,1192.94,50,2,5,Monthly,0
101453,72,Male,Kolkata,113,Standard,2430.01,200,1,2,Monthly,0
101454,63,Female,Mumbai,109,Family,1732.36,200,1,0,Annual,1
101455,43,Female,Delhi,15,Standard,1388.51,100,2,25,Monthly,0
101456,37,Male,Delhi,22,Basic,3980.46,1000,2,15,Monthly,0
101457,40,Female,Bengaluru,30,Standard,555.39,500,2,7,Annual,1
101458,35,Other,Mumbai,90,Standard,1750.53,50,1,8,Biannual,0
101459,66,Male,Kolkata,15,Basic,3070.77,1000,2,3,Monthly,0
101460,56,Male,Delhi,86,Premium,1883.56,100,5,27,Annual,0
101461,72,Other,Pune,65,Basic,2938.15,200,1,27,Monthly,0
101462,47,Male,Delhi,3,Basic,2804.8,200,4,21,Monthly,0
101463,50,Female,Hyderabad,57,Family,401.84,50,2,9,Annual,0
101464,24,Female,Delhi,58,Premium,2836.11,500,1,3,Biannual,0
101465,34,Female,Bengaluru,67,Standard,2441.39,100,0,29,Monthly,0
101466,74,Female,Delhi,110,Premium,983.95,500,0,16,Monthly,0
101467,31,Male,Kolkata,91,Standard,429.28,100,2,0,Annual,0
101468,32,Female,Bengaluru,105,Premium,2649.88,500,1,4,Monthly,0
101469,19,Female,Kolkata,91,Basic,3418.21,50,0,25,Monthly,0
101470,48,Female,Mumbai,106,Premium,2438.19,100,2,6,Annual,0
101471,35,Female,Pune,5,Premium,1318.22,100,2,8,Monthly,0
101472,52,Male,Mumbai,69,Standard,3450.5,50,1,7,Monthly,0
101473,51,Male,Chennai,45,Premium,2204.27,50,2,29,Monthly,0
101474,69,Male,Mumbai,99,Standard,927.2,50,10,0,Annual,0
101475,18,Male,Hyderabad,67,Basic,3431.79,200,2,0,Annual,0
101476,37,Female,Pune,98,Family,1961.82,500,1,15,Annual,0
101477,60,Female,Chennai,109,Premium,951.62,200,2,5,Annual,0
101478,46,Male,Bengaluru,78,Premium,942.02,1000,3,29,Annual,0
101479,23,Female,Hyderabad,28,Family,844.68,200,2,19,Biannual,0
101480,38,Female,Kolkata,2,Standard,1929.11,500,0,17,Monthly,0
101481,37,Male,Pune,27,Standard,349.39,1000,2,29,Annual,0
101482,58,Male,Chennai,55,Standard,2830.58,1000,2,24,Monthly,0
101483,19,Female,Delhi,89,Family,1777.67,50,0,0,Monthly,0
101484,63,Male,Delhi,52,Standard,1641.95,500,3,0,Monthly,1
101485,33,Male,Mumbai,17,Premium,803.38,1000,3,0,Monthly,0
101486,33,Male,Chennai,8,Family,2135.19,500,2,29,Monthly,0
101487,71,Female,Chennai,42,Family,3087.37,1000,1,29,Monthly,0
101488,35,Male,Pune,110,Standard,3391.67,200,0,3,Monthly,0
101489,27,Male,Bengaluru,42,Family,2821.67,200,1,14,Monthly,0
101490,43,Female,Pune,60,Basic,2454.32,100,1,27,Monthly,0
101491,51,Female,Pune,28,Standard,2667.0,100,1,22,Biannual,0
101492,20,Female,Hyderabad,87,Family,3736.77,500,5,9,Monthly,0
101493,56,Female,Hyderabad,64,Family,2197.29,100,3,8,Annual,1
101494,18,Female,Kolkata,14,Premium,2795.28,1000,2,26,Annual,0
101495,46,Male,Bengaluru,88,Standard,216.66,50,2,4,Annual,0
101496,18,Female,Hyderabad,38,Standard,3137.29,1000,2,8,Annual,0
101497,26,Male,Mumbai,52,Basic,212.04,100,2,3,Biannual,0
101498,24,Male,Hyderabad,52,Standard,1048.45,100,2,9,Monthly,0
101499,46,Female,Delhi,84,Standard,2104.38,100,0,20,Monthly,1
101500,66,Male,Hyderabad,20,Standard,3832.46,500,2,1,Monthly,0
101501,46,Female,Hyderabad,46,Basic,1282.88,100,2,9,Biannual,0
101502,50,Male,Kolkata,101,Family,2610.64,50,0,8,Annual,0
101503,35,Male,Hyderabad,49,Family,3931.31,100,1,20,Biannual,0
101504,39,Female,Hyderabad,26,Standard,3677.42,100,2,6,Monthly,1
101505,51,Male,Mumbai,50,Premium,3603.37,100,2,28,Annual,0
101506,25,Female,Hyderabad,86,Standard,605.13,1000,1,11,Annual,1
101507,22,Male,Chennai,2,Basic,3744.28,200,5,29,Monthly,0
101508,23,Female,Pune,100,Standard,2697.67,200,4,7,Monthly,0
101509,65,Female,Pune,30,Family,1238.45,500,3,11,Annual,0
101510,55,Female,Mumbai,84,Premium,1577.11,1000,2,11,Annual,0
101511,48,Female,Bengaluru,82,Premium,3423.39,50,0,16,Monthly,0
101512,67,Female,Chennai,79,Basic,1562.39,1000,0,15,Monthly,0
101513,47,Male,Mumbai,62,Basic,919.75,100,1,19,Annual,0
101514,70,Female,Kolkata,16,Basic,2631.96,200,3,5,Annual,0
101515,51,Male,Kolkata,46,Basic,3269.51,100,1,21,Annual,0
101516,23,Male,Chennai,5,Family,1628.2,500,2,11,Monthly,0
101517,42,Female,Hyderabad,35,Family,281.97,500,2,6,Annual,0
101518,18,Male,Kolkata,59,Premium,3508.46,1000,1,20,Annual,1
101519,57,Male,Pune,46,Standard,301.06,1000,4,17,Biannual,0
101520,34,Female,Pune,20,Standard,1367.57,50,6,21,Monthly,0
101521,34,Female,Hyderabad,113,Family,3945.07,1000,1,2,Monthly,0
101522,74,Female,Chennai,59,Basic,850.08,200,1,28,Annual,1
101523,30,Female,Hyderabad,41,Family,3618.55,500,3,20,Annual,0
101524,40,Female,Hyderabad,66,Basic,1623.49,200,2,0,Annual,0
101525,21,Male,Mumbai,86,Basic,320.19,100,2,2,Monthly,1
101526,38,Male,Kolkata,112,Basic,2493.49,50,2,20,Annual,1
101527,22,Female,Mumbai,22,Basic,1900.32,200,2,29,Monthly,1
101528,24,Male,Kolkata,89,Premium,1031.42,100,1,11,Monthly,0
101529,55,Female,Delhi,96,Premium,354.67,50,1,22,Monthly,0
101530,32,Male,Pune,2,Premium,1900.26,100,1,29,Monthly,0
101531,70,Male,Chennai,51,Standard,1040.78,50,2,8,Biannual,0
101532,24,Female,Chennai,94,Standard,2515.58,100,1,18,Annual,1
101533,25,Male,Mumbai,111,Basic,570.14,50,2,18,Monthly,0
101534,24,Other,Kolkata,99,Standard,2474.38,50,2,5,Monthly,0
101535,65,Female,Mumbai,80,Standard,722.69,50,1,14,Biannual,0
101536,55,Male,Chennai,102,Standard,2836.5,100,0,14,Monthly,0
101537,70,Female,Delhi,45,Premium,390.68,1000,0,7,Annual,0
101538,51,Male,Hyderabad,53,Premium,341.07,1000,3,15,Annual,0
101539,64,Female,Delhi,59,Premium,1529.14,50,5,21,Biannual,0
101540,29,Female,Pune,109,Standard,1173.38,200,2,24,Annual,1
101541,42,Female,Kolkata,18,Basic,1926.93,100,1,16,Annual,0
101542,66,Female,Bengaluru,87,Family,2338.02,200,0,10,Annual,0
101543,33,Male,Chennai,101,Basic,3500.89,100,2,0,Monthly,0
101544,63,Male,Chennai,14,Standard,1453.43,50,4,0,Annual,0
101545,61,Male,Pune,33,Basic,3093.05,100,1,4,Annual,0
101546,33,Male,Delhi,93,Standard,1040.69,500,2,5,Biannual,1
101547,33,Male,Bengaluru,65,Premium,801.43,200,2,19,Monthly,1
101548,71,Male,Delhi,31,Standard,1506.51,100,4,28,Annual,0
101549,19,Female,Hyderabad,15,Basic,1126.25,1000,2,4,Annual,0
101550,25,Male,Mumbai,68,Premium,929.55,100,0,3,Monthly,0
101551,51,Male,Hyderabad,48,Family,729.51,500,1,14,Monthly,0
101552,47,Female,Hyderabad,9,Premium,1440.7,500,0,18,Annual,0
101553,44,Male,Delhi,88,Standard,2322.22,1000,1,2,Monthly,0
101554,45,Female,Delhi,120,Family,1384.45,50,2,6,Monthly,0
101555,65,Male,Kolkata,106,Premium,1477.16,1000,1,17,Annual,0
101556,64,Male,Bengaluru,37,Standard,1548.72,100,0,12,Monthly,0
101557,70,Female,Chennai,91,Basic,1564.74,50,2,6,Biannual,0
101558,32,Male,Delhi,62,Family,3609.58,100,3,5,Monthly,0
101559,21,Male,Bengaluru,115,Family,2975.96,500,3,8,Monthly,0
101560,45,Male,Delhi,59,Basic,1203.44,1000,0,20,Monthly,0
101561,34,Male,Delhi,66,Premium,3886.85,500,2,16,Biannual,0
101562,72,Female,Chennai,13,Standard,482.79,500,1,28,Monthly,0
101563,58,Male,Pune,56,Standard,3634.02,100,2,8,Biannual,0
101564,30,Male,Delhi,105,Family,3993.07,500,4,16,Monthly,0
101565,34,Female,Hyderabad,78,Family,1185.19,1000,3,12,Biannual,0
101566,71,Female,Bengaluru,99,Basic,3378.23,50,4,12,Monthly,0
101567,25,Female,Pune,55,Basic,3734.57,1000,3,13,Annual,1
101568,66,Male,Mumbai,46,Premium,1919.26,100,2,11,Annual,0
101569,55,Male,Chennai,36,Standard,2977.63,100,2,22,Annual,0
101570,25,Male,Kolkata,120,Basic,3992.19,500,2,0,Annual,1
101571,66,Male,Hyderabad,93,Standard,3322.56,50,1,10,Annual,0
101572,66,Male,Kolkata,47,Premium,1920.17,1000,3,8,Annual,0
101573,31,Male,Mumbai,96,Family,2121.3,50,2,13,Annual,1
101574,29,Male,Delhi,6,Basic,345.34,200,2,25,Annual,0
101575,36,Female,Bengaluru,24,Standard,2071.59,500,1,2,Monthly,0
101576,27,Male,Pune,53,Basic,692.72,50,0,18,Monthly,0
101577,62,Female,Chennai,105,Standard,3897.7,100,3,2,Monthly,0
101578,27,Male,Mumbai,57,Standard,594.38,50,0,0,Annual,1
101579,20,Female,Hyderabad,10,Basic,2256.52,50,2,8,Biannual,0
101580,51,Female,Chennai,16,Family,3659.32,100,1,5,Biannual,0
101581,22,Male,Delhi,29,Premium,1891.99,50,1,8,Biannual,0
101582,20,Male,Pune,107,Basic,1853.52,200,2,13,Annual,1
101583,48,Female,Chennai,87,Basic,3266.73,1000,1,20,Biannual,1
101584,42,Male,Kolkata,59,Standard,3856.56,200,3,6,Biannual,1
101585,23,Female,Hyderabad,97,Premium,3973.41,500,2,2,Monthly,0
101586,20,Female,Chennai,95,Premium,834.81,100,7,15,Annual,0
101587,67,Male,Mumbai,112,Premium,1242.91,100,0,23,Annual,0
101588,26,Female,Pune,109,Standard,3405.52,50,1,28,Annual,0
101589,20,Female,Chennai,113,Family,1029.14,50,4,10,Annual,1
101590,42,Female,Bengaluru,67,Basic,357.0,50,4,8,Monthly,0
101591,42,Male,Bengaluru,94,Basic,2586.54,200,1,5,Annual,1
101592,67,Male,Chennai,75,Premium,3589.14,500,1,21,Monthly,0
101593,64,Male,Delhi,89,Basic,3367.84,100,0,22,Biannual,0
101594,56,Male,Bengaluru,70,Premium,2403.06,50,4,2,Monthly,0
101595,70,Male,Pune,24,Standard,3292.48,500,2,17,Annual,0
101596,28,Male,Bengaluru,70,Family,419.3,200,3,4,Biannual,0
101597,43,Female,Bengaluru,31,Premium,3862.32,100,1,7,Monthly,1
101598,25,Male,Bengaluru,28,Family,3527.43,100,0,6,Annual,0
101599,41,Female,Delhi,43,Standard,3605.79,500,2,20,Monthly,0
101600,37,Male,Bengaluru,20,Standard,2918.53,200,2,2,Annual,0
101601,20,Male,Pune,11,Standard,2426.52,500,0,10,Monthly,1
101602,27,Female,Bengaluru,39,Standard,2036.63,200,3,10,Biannual,0
101603,55,Female,Delhi,112,Standard,214.45,200,1,5,Annual,0
101604,61,Female,Hyderabad,102,Basic,3373.15,500,3,17,Annual,1
101605,39,Female,Delhi,106,Standard,3424.04,200,1,24,Biannual,0
101606,71,Male,Chennai,120,Standard,897.44,200,1,14,Annual,0
101607,65,Male,Kolkata,55,Standard,2984.94,500,1,28,Biannual,0
101608,26,Female,Bengaluru,98,Standard,1173.65,500,4,13,Biannual,0
101609,49,Male,Delhi,55,Standard,506.84,500,2,22,Monthly,1
101610,45,Female,Chennai,83,Family,1641.43,1000,5,10,Monthly,1
101611,20,Female,Chennai,47,Basic,1684.19,1000,2,16,Annual,0
101612,39,Male,Pune,45,Standard,848.01,1000,1,14,Annual,0
101613,42,Female,Chennai,87,Standard,1717.23,200,3,28,Annual,0
101614,21,Male,Hyderabad,6,Basic,939.35,500,2,5,Monthly,0
101615,72,Male,Chennai,106,Standard,1466.32,500,5,23,Monthly,0
101616,40,Female,Hyderabad,102,Standard,2579.83,100,4,17,Monthly,0
101617,47,Male,Hyderabad,60,Family,378.68,100,2,11,Monthly,0
101618,59,Female,Delhi,74,Standard,3580.11,50,3,26,Annual,0
101619,53,Male,Chennai,73,Standard,375.18,500,0,4,Monthly,0
101620,43,Male,Kolkata,15,Standard,2309.98,50,4,25,Annual,0
101621,48,Male,Mumbai,46,Premium,3504.73,200,2,15,Annual,0
101622,26,Female,Chennai,17,Basic,400.58,500,1,3,Annual,0
101623,40,Other,Hyderabad,107,Basic,999.12,100,1,18,Monthly,0
101624,73,Female,Kolkata,56,Standard,1534.19,1000,1,10,Annual,0
101625,24,Male,Bengaluru,73,Basic,1758.92,500,4,4,Annual,0
101626,23,Female,Delhi,26,Basic,2152.79,50,0,2,Monthly,0
101627,41,Female,Chennai,54,Basic,2602.55,100,2,0,Biannual,1
101628,50,Female,Bengaluru,19,Basic,3814.3,500,2,25,Annual,0
101629,61,Female,Chennai,12,Standard,2943.65,100,2,5,Annual,0
101630,63,Female,Pune,9,Family,2667.93,50,1,26,Biannual,0
101631,49,Other,Hyderabad,9,Standard,2609.25,100,1,5,Monthly,0
101632,60,Male,Kolkata,22,Premium,2530.41,500,1,10,Monthly,0
101633,22,Female,Kolkata,99,Basic,2988.05,1000,1,15,Annual,0
101634,34,Male,Pune,25,Family,3178.39,200,3,16,Monthly,0
101635,20,Female,Bengaluru,4,Standard,1040.28,50,3,0,Biannual,0
101636,23,Female,Bengaluru,25,Basic,2283.53,200,0,6,Monthly,0
101637,65,Female,Delhi,108,Standard,256.96,50,2,23,Monthly,0
101638,73,Female,Kolkata,112,Basic,604.23,1000,1,11,Monthly,0
